,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [2, 1, 1, 0], [0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 4, 9, 6, 5, 1, 2, 1, 6, 9, 7, 3, 9, 6, 6, 9, 6, 4, 2, 5, 9, 3, 4, 7, 1, 1, 8, 6, 5, 5, 3, 1, 5, 7, 3, 2, 4, 4, 8, 6, 4, 9, 0, 3, 8, 7, 0, 2, 2, 7, 4, 2, 7, 5, 1, 5, 3, 8, 4, 5]]",0.006091337293100043,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 7, 4, 6, 6, 52]",6,(0.049*(1-0.651*(x[0]-32.1)|_div_|69.73)|_div_|(1+_exp_((39.6-x[0])|_div_|69.64)))*(1-_sig_(0.2*(x[0]-(25.93+34.7))))+0.118*(1-0.655)*_exp_((31.57+33.2-x[0])|_div_|44.86)|_div_|(1+_exp_((34.9-x[0])|_div_|03.87))*_sig_(0.2*(x[0]-(02.27+34.2))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [0, 1, 2, 2], [0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [9, 2, 5, 1, 0, 9, 5, 8, 7, 4, 8, 7, 7, 8, 8, 3, 3, 6, 3, 1, 2, 0, 7, 7, 1, 0, 3, 7, 0, 5, 4, 9, 1, 8, 5, 6, 5, 5, 1, 7, 4, 7, 0, 3, 9, 3, 0, 0, 4, 5, 5, 4, 7, 5, 1, 5, 3, 8, 4, 5]]",0.006093480605654751,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 7, 4, 6, 6, 52]",6,(0.925*(1-0.109*(x[0]-35.8)|_div_|74.87)|_div_|(1+_exp_((37.8-x[0])|_div_|83.36)))*(1-_sig_(0.2*(x[0]-(31.20+37.7))))+0.103*(1-0.705)*_exp_((49.18+35.6-x[0])|_div_|55.17)|_div_|(1+_exp_((34.7-x[0])|_div_|03.93))*_sig_(0.2*(x[0]-(00.45+35.4))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 1, 2, 2], [0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [5, 1, 3, 1, 3, 9, 7, 1, 7, 5, 9, 7, 7, 3, 0, 0, 8, 9, 2, 1, 6, 3, 9, 8, 1, 1, 0, 7, 3, 5, 4, 7, 6, 7, 1, 8, 4, 2, 1, 2, 3, 8, 0, 3, 9, 1, 0, 1, 4, 4, 3, 1, 7, 5, 1, 5, 3, 8, 4, 5]]",0.006300341775268375,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 7, 4, 6, 6, 52]",6,(0.513*(1-0.139*(x[0]-37.1)|_div_|75.97)|_div_|(1+_exp_((37.3-x[0])|_div_|00.89)))*(1-_sig_(0.2*(x[0]-(21.63+39.8))))+0.110*(1-0.735)*_exp_((47.67+31.8-x[0])|_div_|42.12)|_div_|(1+_exp_((33.8-x[0])|_div_|03.91))*_sig_(0.2*(x[0]-(01.44+33.1))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [2, 2, 2, 1], [0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [7, 5, 5, 1, 0, 9, 5, 8, 7, 9, 8, 7, 1, 8, 8, 9, 3, 1, 3, 2, 4, 8, 7, 7, 1, 0, 3, 7, 0, 5, 4, 5, 1, 5, 8, 7, 5, 5, 6, 2, 4, 7, 0, 3, 9, 0, 0, 0, 4, 3, 5, 7, 7, 5, 1, 5, 3, 8, 4, 5]]",0.006310902793012254,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 7, 4, 6, 6, 52]",6,(0.755*(1-0.109*(x[0]-35.8)|_div_|79.87)|_div_|(1+_exp_((31.8-x[0])|_div_|89.31)))*(1-_sig_(0.2*(x[0]-(32.48+37.7))))+0.103*(1-0.705)*_exp_((45.15+38.7-x[0])|_div_|55.62)|_div_|(1+_exp_((34.7-x[0])|_div_|03.90))*_sig_(0.2*(x[0]-(00.43+35.7))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 1, 2, 1], [0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [6, 5, 5, 1, 0, 9, 5, 8, 7, 1, 8, 7, 7, 8, 8, 8, 3, 1, 3, 1, 4, 8, 7, 7, 1, 0, 3, 7, 0, 5, 4, 5, 1, 5, 8, 6, 5, 5, 6, 3, 4, 7, 0, 3, 9, 0, 0, 0, 4, 3, 5, 7, 7, 5, 1, 5, 3, 8, 4, 5]]",0.006448903370246864,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 7, 4, 6, 6, 52]",6,(0.655*(1-0.109*(x[0]-35.8)|_div_|71.87)|_div_|(1+_exp_((37.8-x[0])|_div_|88.31)))*(1-_sig_(0.2*(x[0]-(31.48+37.7))))+0.103*(1-0.705)*_exp_((45.15+38.6-x[0])|_div_|55.63)|_div_|(1+_exp_((34.7-x[0])|_div_|03.90))*_sig_(0.2*(x[0]-(00.43+35.7))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 1, 2, 2], [0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 6, 4, 2, 8, 8, 3, 9, 5, 1, 6, 0, 9, 8, 6, 0, 6, 2, 3, 5, 6, 8, 8, 0, 1, 3, 5, 6, 0, 0, 2, 2, 3, 3, 0, 6, 4, 2, 4, 2, 4, 9, 0, 3, 8, 6, 0, 2, 1, 9, 4, 0, 7, 5, 1, 5, 3, 8, 4, 5]]",0.0066101330109901955,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 7, 4, 6, 6, 52]",6,(0.064*(1-0.288*(x[0]-33.9)|_div_|51.60)|_div_|(1+_exp_((39.8-x[0])|_div_|60.62)))*(1-_sig_(0.2*(x[0]-(35.68+38.0))))+0.135*(1-0.600)*_exp_((22.33+30.6-x[0])|_div_|42.42)|_div_|(1+_exp_((34.9-x[0])|_div_|03.86))*_sig_(0.2*(x[0]-(02.19+34.0))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [0, 1, 1, 1], [0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [1, 7, 5, 2, 0, 6, 5, 3, 7, 1, 6, 7, 7, 8, 8, 8, 7, 9, 3, 6, 5, 8, 7, 7, 1, 0, 3, 7, 0, 5, 4, 4, 1, 5, 8, 6, 5, 5, 6, 3, 4, 2, 0, 3, 9, 0, 0, 0, 4, 3, 5, 7, 7, 5, 1, 5, 3, 8, 4, 5]]",0.00661531583288112,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 7, 4, 6, 6, 52]",6,(0.175*(1-0.206*(x[0]-35.3)|_div_|71.67)|_div_|(1+_exp_((37.8-x[0])|_div_|88.79)))*(1-_sig_(0.2*(x[0]-(36.58+37.7))))+0.103*(1-0.705)*_exp_((44.15+38.6-x[0])|_div_|55.63)|_div_|(1+_exp_((34.2-x[0])|_div_|03.90))*_sig_(0.2*(x[0]-(00.43+35.7))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 1, 2, 2], [0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 6, 4, 3, 8, 8, 3, 9, 9, 1, 6, 2, 9, 2, 5, 0, 2, 2, 1, 3, 6, 8, 8, 2, 2, 0, 5, 6, 0, 0, 0, 2, 5, 3, 0, 6, 4, 2, 6, 2, 4, 9, 0, 3, 8, 6, 0, 2, 4, 9, 4, 0, 7, 5, 1, 5, 3, 8, 4, 5]]",0.006631580016929264,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 7, 4, 6, 6, 52]",6,(0.064*(1-0.388*(x[0]-33.9)|_div_|91.62)|_div_|(1+_exp_((39.2-x[0])|_div_|50.22)))*(1-_sig_(0.2*(x[0]-(13.68+38.2))))+0.205*(1-0.600)*_exp_((02.53+30.6-x[0])|_div_|42.62)|_div_|(1+_exp_((34.9-x[0])|_div_|03.86))*_sig_(0.2*(x[0]-(02.49+34.0))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [0, 2, 2, 2], [0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [5, 3, 2, 1, 2, 0, 3, 6, 7, 3, 8, 7, 7, 3, 0, 0, 8, 9, 1, 7, 6, 0, 9, 5, 1, 3, 0, 7, 4, 7, 4, 1, 6, 7, 1, 8, 4, 2, 1, 2, 3, 7, 0, 3, 9, 1, 0, 1, 4, 4, 3, 1, 7, 5, 1, 5, 3, 8, 4, 5]]",0.006740929064861763,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 7, 4, 6, 6, 52]",6,(0.532*(1-0.120*(x[0]-33.6)|_div_|73.87)|_div_|(1+_exp_((37.3-x[0])|_div_|00.89)))*(1-_sig_(0.2*(x[0]-(17.60+39.5))))+0.130*(1-0.747)*_exp_((41.67+31.8-x[0])|_div_|42.12)|_div_|(1+_exp_((33.7-x[0])|_div_|03.91))*_sig_(0.2*(x[0]-(01.44+33.1))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 2, 1, 2], [0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 2, 7, 2, 8, 7, 3, 1, 7, 7, 2, 5, 3, 8, 6, 8, 5, 0, 1, 6, 7, 4, 6, 7, 1, 3, 1, 6, 0, 5, 2, 2, 1, 0, 0, 6, 4, 2, 4, 9, 4, 6, 0, 3, 8, 6, 0, 2, 1, 9, 4, 0, 7, 5, 1, 5, 3, 8, 4, 5]]",0.006787066201498288,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 7, 4, 6, 6, 52]",6,(0.027*(1-0.287*(x[0]-33.1)|_div_|77.25)|_div_|(1+_exp_((33.8-x[0])|_div_|68.50)))*(1-_sig_(0.2*(x[0]-(16.74+36.7))))+0.131*(1-0.605)*_exp_((22.10+30.6-x[0])|_div_|42.49)|_div_|(1+_exp_((34.6-x[0])|_div_|03.86))*_sig_(0.2*(x[0]-(02.19+34.0))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
10,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [0, 1, 1, 1], [0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 5, 9, 9, 7, 1, 4, 5, 8, 9, 1, 3, 2, 9, 6, 5, 6, 7, 2, 1, 5, 3, 1, 9, 1, 3, 4, 6, 6, 4, 2, 5, 8, 7, 3, 2, 4, 7, 7, 8, 4, 9, 0, 3, 8, 7, 0, 2, 2, 3, 4, 6, 7, 5, 1, 5, 3, 8, 4, 5]]",0.006801700809785262,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 7, 4, 6, 6, 52]",6,(0.059*(1-0.971*(x[0]-34.5)|_div_|89.13)|_div_|(1+_exp_((32.9-x[0])|_div_|65.67)))*(1-_sig_(0.2*(x[0]-(21.53+31.9))))+0.134*(1-0.664)*_exp_((25.87+33.2-x[0])|_div_|47.78)|_div_|(1+_exp_((34.9-x[0])|_div_|03.87))*_sig_(0.2*(x[0]-(02.23+34.6))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
