,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [2, 1, 2, 1], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 1, 4, 2, 1, 4, 0, 9, 3, 9, 4, 0, 4, 9, 1, 7, 9, 1, 4, 6, 6, 0, 9, 4, 1, 4, 6, 7, 7, 6, 4, 2, 4, 1, 4, 7, 6, 1, 6, 0, 7, 4, 0, 3, 9, 3, 0, 5, 9, 7, 4, 9, 2, 3, 2, 5, 9, 1, 8, 2]]",0.0034474045060784993,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.014*(1-0.214*(x[0]-30.9)|_div_|39.40)|_div_|(1+_exp_((34.9-x[0])|_div_|17.91)))*(1-_sig_(0.2*(x[0]-(46.60+39.4))))+0.146*(1-0.776)*_exp_((42.41+34.7-x[0])|_div_|61.60)|_div_|(1+_exp_((37.4-x[0])|_div_|03.93))*_sig_(0.2*(x[0]-(05.97+34.9))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [2, 2, 0, 1], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [7, 6, 5, 0, 9, 0, 8, 1, 2, 8, 2, 1, 3, 4, 8, 2, 9, 2, 0, 2, 6, 2, 2, 8, 0, 7, 9, 8, 4, 4, 7, 0, 1, 0, 8, 1, 3, 9, 3, 7, 5, 5, 0, 3, 7, 9, 0, 2, 3, 4, 4, 0, 2, 3, 2, 5, 9, 1, 8, 2]]",0.003455198165164219,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.765*(1-0.090*(x[0]-38.1)|_div_|28.21)|_div_|(1+_exp_((33.4-x[0])|_div_|82.92)))*(1-_sig_(0.2*(x[0]-(02.62+32.8))))+0.079*(1-0.844)*_exp_((70.10+38.1-x[0])|_div_|39.37)|_div_|(1+_exp_((35.5-x[0])|_div_|03.79))*_sig_(0.2*(x[0]-(02.34+34.0))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 2, 0, 1], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [6, 5, 2, 0, 9, 0, 8, 4, 2, 8, 9, 6, 4, 4, 8, 2, 9, 9, 0, 1, 6, 2, 4, 1, 0, 7, 9, 3, 6, 4, 2, 1, 1, 0, 3, 2, 4, 9, 3, 4, 5, 5, 0, 3, 8, 5, 0, 2, 6, 4, 4, 0, 2, 3, 2, 5, 9, 1, 8, 2]]",0.003638625504581764,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.652*(1-0.090*(x[0]-38.4)|_div_|28.96)|_div_|(1+_exp_((34.4-x[0])|_div_|82.99)))*(1-_sig_(0.2*(x[0]-(01.62+34.1))))+0.079*(1-0.364)*_exp_((21.10+33.2-x[0])|_div_|49.34)|_div_|(1+_exp_((35.5-x[0])|_div_|03.85))*_sig_(0.2*(x[0]-(02.64+34.0))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [2, 1, 2, 1], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 1, 4, 2, 1, 4, 1, 9, 3, 9, 4, 4, 4, 9, 9, 7, 9, 1, 4, 6, 6, 0, 9, 5, 9, 8, 6, 9, 7, 6, 6, 2, 7, 1, 4, 7, 6, 1, 6, 8, 7, 4, 0, 3, 9, 3, 0, 5, 9, 7, 4, 9, 2, 3, 2, 5, 9, 1, 8, 2]]",0.0036642631600464193,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.014*(1-0.214*(x[0]-31.9)|_div_|39.44)|_div_|(1+_exp_((34.9-x[0])|_div_|97.91)))*(1-_sig_(0.2*(x[0]-(46.60+39.5))))+0.986*(1-0.976)*_exp_((62.71+34.7-x[0])|_div_|61.68)|_div_|(1+_exp_((37.4-x[0])|_div_|03.93))*_sig_(0.2*(x[0]-(05.97+34.9))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [0, 0, 1, 1], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [1, 2, 6, 2, 3, 4, 3, 6, 7, 2, 4, 9, 8, 3, 1, 7, 9, 6, 4, 0, 6, 0, 3, 3, 1, 5, 6, 7, 7, 6, 4, 2, 4, 7, 4, 4, 6, 1, 6, 7, 7, 6, 0, 3, 9, 2, 0, 9, 9, 4, 0, 7, 2, 3, 2, 5, 9, 1, 8, 2]]",0.003678664662306594,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.126*(1-0.234*(x[0]-33.6)|_div_|72.49)|_div_|(1+_exp_((38.3-x[0])|_div_|17.96)))*(1-_sig_(0.2*(x[0]-(40.60+33.3))))+0.156*(1-0.776)*_exp_((42.47+34.4-x[0])|_div_|61.67)|_div_|(1+_exp_((37.6-x[0])|_div_|03.92))*_sig_(0.2*(x[0]-(09.94+30.7))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [2, 2, 0, 2], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [1, 1, 2, 0, 6, 4, 7, 9, 5, 1, 0, 9, 7, 5, 1, 8, 4, 0, 4, 6, 6, 6, 8, 0, 1, 4, 9, 7, 7, 6, 4, 3, 4, 1, 2, 8, 6, 1, 6, 0, 7, 4, 0, 3, 9, 3, 0, 1, 9, 4, 8, 6, 2, 3, 2, 5, 9, 1, 8, 2]]",0.003807561966786329,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.112*(1-0.064*(x[0]-37.9)|_div_|51.09)|_div_|(1+_exp_((37.5-x[0])|_div_|18.40)))*(1-_sig_(0.2*(x[0]-(46.66+38.0))))+0.149*(1-0.776)*_exp_((43.41+32.8-x[0])|_div_|61.60)|_div_|(1+_exp_((37.4-x[0])|_div_|03.93))*_sig_(0.2*(x[0]-(01.94+38.6))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [2, 2, 0, 2], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [7, 6, 5, 0, 9, 0, 8, 1, 2, 8, 1, 1, 6, 4, 8, 2, 7, 6, 0, 2, 6, 2, 2, 0, 0, 7, 9, 8, 2, 9, 7, 2, 2, 9, 0, 1, 3, 9, 3, 2, 5, 3, 0, 3, 7, 9, 0, 2, 4, 4, 4, 0, 2, 3, 2, 5, 9, 1, 8, 2]]",0.003901045338426583,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.765*(1-0.090*(x[0]-38.1)|_div_|28.11)|_div_|(1+_exp_((36.4-x[0])|_div_|82.76)))*(1-_sig_(0.2*(x[0]-(02.62+32.0))))+0.079*(1-0.829)*_exp_((72.29+30.1-x[0])|_div_|39.32)|_div_|(1+_exp_((35.3-x[0])|_div_|03.79))*_sig_(0.2*(x[0]-(02.44+34.0))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [2, 1, 2, 2], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [1, 1, 6, 0, 3, 4, 7, 9, 3, 9, 4, 1, 4, 5, 1, 7, 9, 0, 4, 6, 6, 0, 3, 4, 1, 4, 6, 7, 7, 6, 4, 2, 4, 1, 4, 3, 6, 1, 6, 0, 7, 4, 0, 3, 9, 3, 0, 5, 9, 4, 4, 7, 2, 3, 2, 5, 9, 1, 8, 2]]",0.003987679109646666,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.116*(1-0.034*(x[0]-37.9)|_div_|39.41)|_div_|(1+_exp_((34.5-x[0])|_div_|17.90)))*(1-_sig_(0.2*(x[0]-(46.60+33.4))))+0.146*(1-0.776)*_exp_((42.41+34.3-x[0])|_div_|61.60)|_div_|(1+_exp_((37.4-x[0])|_div_|03.93))*_sig_(0.2*(x[0]-(05.94+34.7))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [2, 1, 2, 2], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [1, 1, 8, 0, 6, 4, 7, 9, 9, 1, 4, 1, 7, 5, 1, 8, 4, 0, 4, 6, 6, 6, 2, 0, 1, 4, 9, 7, 7, 6, 4, 2, 4, 1, 4, 6, 6, 1, 6, 0, 7, 4, 0, 3, 9, 3, 0, 1, 9, 4, 8, 7, 2, 3, 2, 5, 9, 1, 8, 2]]",0.004027608790616838,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.118*(1-0.064*(x[0]-37.9)|_div_|91.41)|_div_|(1+_exp_((37.5-x[0])|_div_|18.40)))*(1-_sig_(0.2*(x[0]-(46.66+32.0))))+0.149*(1-0.776)*_exp_((42.41+34.6-x[0])|_div_|61.60)|_div_|(1+_exp_((37.4-x[0])|_div_|03.93))*_sig_(0.2*(x[0]-(01.94+38.7))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 1, 1, 2], [0, 0], [], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [1, 2, 7, 0, 6, 7, 6, 1, 9, 3, 0, 1, 5, 2, 3, 7, 9, 9, 6, 3, 2, 2, 1, 3, 3, 4, 3, 8, 9, 6, 3, 5, 3, 7, 9, 5, 6, 6, 8, 7, 7, 3, 0, 3, 9, 7, 0, 5, 9, 0, 4, 5, 2, 3, 2, 5, 9, 1, 8, 2]]",0.004066287674977535,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 0, 7, 4, 6, 6, 52]",6,(0.127*(1-0.067*(x[0]-36.1)|_div_|93.01)|_div_|(1+_exp_((35.2-x[0])|_div_|37.99)))*(1-_sig_(0.2*(x[0]-(63.22+31.3))))+0.343*(1-0.896)*_exp_((35.37+39.5-x[0])|_div_|66.87)|_div_|(1+_exp_((37.3-x[0])|_div_|03.97))*_sig_(0.2*(x[0]-(05.90+34.5))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
