,genotype,fitness,mapping_values,tree_depth,phenotype,other_info
0,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 1], [0, 0], [3, 3, 3, 2, 2, 2, 0, 2, 0, 3, 4, 4, 4, 5], [], [0, 0, 0, 0, 0, 0], [3, 2, 0, 2, 0, 3], [0, 1, 2, 6, 7, 0, 9, 7, 2, 1, 4, 5]]",55.61271327013887,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 14, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.666-50.1)|_div_|18.975)|_div_|1+_exp_((42.6-x[0])|_div_|18.975)*(1-_sig_(0.2*(x[0]-(18.975+27.0))))+_sig_(0.2*(x[0]-(0.18+49.7)))*18.975*(1-0.18)*_exp_((0.666+22.1-40.076)|_div_|40.076)|_div_|1+_exp_((54.5-40.076)|_div_|13.416),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
1,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 0], [0, 0], [3, 3, 0, 1, 1, 2, 3, 2, 3, 3, 4, 4, 4, 5], [], [0, 0, 0, 0, 0, 0], [0, 0, 0, 3, 2, 1], [3, 2, 0, 6, 4, 8, 2, 8, 4, 3, 7, 8]]",61.48720554785502,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.18-23.2)|_div_|33.941)|_div_|1+_exp_((20.6-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(18.975+24.8))))+_sig_(0.2*(x[0]-(0.666+52.8)))*18.975*(1-0.666)*_exp_((0.666+44.3-40.076)|_div_|40.076)|_div_|1+_exp_((37.8-x[0])|_div_|40.076),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
2,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 1], [0, 0], [3, 3, 3, 5, 2, 5, 3, 2, 0, 0, 4, 5, 4, 5], [], [0, 0, 0, 0, 0, 0], [2, 3, 2, 2, 2, 2], [1, 0, 4, 3, 6, 1, 7, 3, 2, 2, 6, 3]]",68.98304024714,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 14, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.666-41.0)|_div_|13.416)|_div_|1+_exp_((54.3-x[0])|_div_|18.975)*(1-_sig_(0.2*(x[0]-(13.416+46.1))))+_sig_(0.2*(x[0]-(0.666+47.3)))*18.975*(1-0.18)*_exp_((0.18+42.2-40.076)|_div_|13.416)|_div_|1+_exp_((46.3-40.076)|_div_|13.416),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
3,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 1], [0, 0], [3, 3, 2, 1, 2, 3, 0, 2, 3, 5, 4, 2, 4, 1], [], [0, 0, 0, 0, 0, 0], [3, 0, 3, 2, 0, 3], [6, 4, 4, 3, 2, 5, 9, 7, 0, 1, 9, 7]]",71.70941090475223,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 14, 0, 6, 6, 12]",6,0.666*(1-0.666*(18.975-56.4)|_div_|33.941)|_div_|1+_exp_((24.3-x[0])|_div_|18.975)*(1-_sig_(0.2*(x[0]-(0.666+52.5))))+_sig_(0.2*(x[0]-(0.18+49.7)))*18.975*(1-0.666)*_exp_((13.416+20.1-40.076)|_div_|18.975)|_div_|1+_exp_((59.7-40.076)|_div_|33.941),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
4,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 1], [0, 0], [0, 3, 3, 5, 2, 4, 2, 1, 3, 3, 4, 2, 1, 1], [], [0, 0, 0, 0, 0, 0], [2, 0, 3, 1, 0, 2], [1, 5, 5, 1, 7, 5, 9, 7, 4, 6, 3, 1]]",73.73266889632949,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 14, 0, 6, 6, 12]",6,0.18*(1-0.666*(0.666-41.5)|_div_|13.416)|_div_|1+_exp_((25.1-x[0])|_div_|18.975)*(1-_sig_(0.2*(x[0]-(40.076+57.5))))+_sig_(0.2*(x[0]-(18.975+39.7)))*33.941*(1-0.666)*_exp_((0.666+24.6-40.076)|_div_|18.975)|_div_|1+_exp_((43.1-33.941)|_div_|33.941),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
5,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 1], [0, 0], [0, 3, 3, 5, 2, 4, 2, 1, 3, 3, 4, 2, 5, 5], [], [0, 0, 0, 0, 0, 0], [2, 0, 3, 1, 0, 0], [2, 5, 5, 1, 5, 8, 9, 7, 1, 9, 3, 1]]",74.49158958031883,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 14, 0, 6, 6, 12]",6,0.18*(1-0.666*(0.666-42.5)|_div_|13.416)|_div_|1+_exp_((25.1-x[0])|_div_|18.975)*(1-_sig_(0.2*(x[0]-(40.076+55.8))))+_sig_(0.2*(x[0]-(18.975+39.7)))*33.941*(1-0.666)*_exp_((0.666+21.9-40.076)|_div_|18.975)|_div_|1+_exp_((23.1-13.416)|_div_|13.416),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
6,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 0], [0, 0], [3, 3, 0, 4, 1, 4, 0, 5, 3, 0, 4, 1, 4, 4], [], [0, 0, 0, 0, 0, 0], [1, 0, 1, 3, 3, 1], [1, 2, 4, 9, 6, 4, 4, 6, 2, 7, 3, 8]]",78.00420062544046,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.18-31.2)|_div_|40.076)|_div_|1+_exp_((24.9-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(40.076+36.4))))+_sig_(0.2*(x[0]-(0.18+54.6)))*13.416*(1-0.666)*_exp_((0.18+52.7-40.076)|_div_|33.941)|_div_|1+_exp_((33.8-x[0])|_div_|40.076),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
7,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 0], [0, 0], [3, 3, 3, 1, 1, 4, 0, 5, 3, 3, 3, 1, 4, 2], [], [0, 0, 0, 0, 0, 0], [2, 3, 3, 2, 1, 0], [1, 1, 5, 2, 0, 4, 9, 2, 5, 0, 4, 3]]",78.17966593638347,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.666-41.1)|_div_|33.941)|_div_|1+_exp_((55.2-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(40.076+50.4))))+_sig_(0.2*(x[0]-(0.18+49.2)))*13.416*(1-0.666)*_exp_((0.666+35.0-0.666)|_div_|33.941)|_div_|1+_exp_((24.3-x[0])|_div_|40.076),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
8,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 1], [0, 0], [3, 3, 3, 2, 5, 4, 0, 2, 0, 3, 4, 5, 5, 1], [], [0, 0, 0, 0, 0, 0], [0, 0, 3, 3, 0, 2], [5, 4, 5, 5, 7, 0, 4, 6, 9, 7, 4, 5]]",78.61426815563884,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 14, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.666-25.4)|_div_|18.975)|_div_|1+_exp_((25.5-x[0])|_div_|13.416)*(1-_sig_(0.2*(x[0]-(40.076+57.0))))+_sig_(0.2*(x[0]-(0.18+54.6)))*18.975*(1-0.18)*_exp_((0.666+29.7-40.076)|_div_|13.416)|_div_|1+_exp_((44.5-13.416)|_div_|33.941),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
9,"[[0], [0], [0], [0], [0, 0, 0], [0, 0], [0], [0, 0, 0, 0, 0, 0], [0, 0], [1, 0, 1, 0], [0, 0], [3, 3, 3, 1, 1, 4, 0, 5, 3, 2, 1, 4, 4, 2], [], [0, 0, 0, 0, 0, 0], [2, 3, 3, 2, 3, 0], [6, 1, 5, 1, 5, 4, 9, 2, 5, 0, 4, 3]]",80.37954013232584,"[1, 1, 1, 1, 3, 2, 1, 6, 2, 4, 2, 13, 0, 6, 6, 12]",6,0.666*(1-0.666*(0.666-46.1)|_div_|33.941)|_div_|1+_exp_((55.1-x[0])|_div_|33.941)*(1-_sig_(0.2*(x[0]-(40.076+55.4))))+_sig_(0.2*(x[0]-(0.18+49.2)))*13.416*(1-0.666)*_exp_((18.975+55.0-33.941)|_div_|40.076)|_div_|1+_exp_((24.3-x[0])|_div_|40.076),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
